marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
RPL37A	Natural killer T (NKT) cell	0	0.307851669392589	0.99	0.953	0	1	0.037
RPL38	Mitotic fetal germ cell	9.18191892765169e-70	0.322665984697496	0.937	0.826	1.65403087562718e-65	6	0.111
RPL41	Natural killer T (NKT) cell	4.32547487086246e-51	0.313953088722686	0.996	0.986	7.79191043237163e-47	9	0.01
RPL41	Gonadal mitotic phase fetal germ cell	4.32547487086246e-51	0.313953088722686	0.996	0.986	7.79191043237163e-47	9	0.01
RPL5	Natural killer T (NKT) cell	2.30048811199415e-94	0.492138888498077	1	0.983	4.14409928494626e-90	9	0.017
RPL5	Natural killer T (NKT) cell	0	0.327230641323949	0.996	0.979	0	1	0.017
RPL6	Natural killer T (NKT) cell	3.25321691866964e-91	0.292358022803572	0.994	0.978	5.86034495729149e-87	6	0.016
RPL7	Natural killer T (NKT) cell	1.12570731089116e-50	0.333517854994396	0.998	0.948	2.02784914983933e-46	9	0.05
RPL7	Natural killer T (NKT) cell	2.42602510035006e-94	0.319773260365084	0.991	0.947	4.3702416157706e-90	6	0.044
RPL7	Natural killer T (NKT) cell	0	0.324512166181068	0.989	0.936	0	1	0.0529999999999999
RPL7A	Natural killer T (NKT) cell	7.30237017846787e-288	0.334351135703869	0.921	0.804	1.3154489639492e-283	1	0.117
RPL9	Natural killer T (NKT) cell	0	0.435416944050887	0.997	0.979	0	1	0.018
RPL9	Natural killer T (NKT) cell	1.20594723254029e-62	0.291993025670493	0.995	0.983	2.17239334469807e-58	6	0.012
RPLP0	Natural killer T (NKT) cell	2.73827341368504e-70	0.341531118336385	0.99	0.951	4.93272572741223e-66	6	0.039
RPLP0	Natural killer T (NKT) cell	0	0.588165990591306	0.995	0.938	0	1	0.0570000000000001
RPLP0	Leydig precursor cell	2.73827341368504e-70	0.341531118336385	0.99	0.951	4.93272572741223e-66	6	0.039
RPLP0	Leydig precursor cell	0	0.588165990591306	0.995	0.938	0	1	0.0570000000000001
RPLP1	Natural killer T (NKT) cell	0	0.440316610643093	1	0.994	0	1	0.00600000000000001
RPLP2	Natural killer T (NKT) cell	3.46030870654343e-63	0.296957915804933	0.989	0.945	6.23340010396733e-59	6	0.044
RPLP2	Natural killer T (NKT) cell	9.65466889099252e-33	0.356498673380517	0.988	0.946	1.73919205402339e-28	10	0.042
RPLP2	Natural killer T (NKT) cell	3.08885081028658e-75	0.250322960624648	0.967	0.944	5.56425584965024e-71	2	0.023
RPS10	Natural killer T (NKT) cell	1.0962215159926e-264	0.307085974219306	0.968	0.906	1.97473343890908e-260	1	0.0619999999999999
RPS12	Leydig precursor cell	0	0.396112950001398	0.999	0.99	0	1	0.00900000000000001
RPS12	Leydig precursor cell	2.12182015290299e-51	0.313636407944935	1	0.992	3.82224682343945e-47	9	0.00800000000000001
RPS12	Leydig cell	0	0.396112950001398	0.999	0.99	0	1	0.00900000000000001
RPS12	Leydig cell	2.12182015290299e-51	0.313636407944935	1	0.992	3.82224682343945e-47	9	0.00800000000000001
RPS13	B cell	1.42394467375663e-291	0.320723025264708	0.988	0.961	2.56509393530519e-287	1	0.027
RPS15A	Mitotic fetal germ cell	0	0.327503059945716	0.998	0.983	0	1	0.015
RPS18	Natural killer T (NKT) cell	0	0.447663320387231	1	0.988	0	1	0.012
RPS18	Natural killer T (NKT) cell	2.25005782805132e-84	0.328845422490345	0.998	0.991	4.05325417145165e-80	6	0.00700000000000001
RPS18P9	Mitotic fetal germ cell	6.35753658092914e-238	0.361537744864201	0.686	0.456	1.14524663968858e-233	1	0.23
RPS18P9	Granulosa cell	6.35753658092914e-238	0.361537744864201	0.686	0.456	1.14524663968858e-233	1	0.23
RPS18P9	Secretory progenitor cell	6.35753658092914e-238	0.361537744864201	0.686	0.456	1.14524663968858e-233	1	0.23
RPS19	Natural killer T (NKT) cell	0	0.367691179094686	0.994	0.962	0	1	0.032
RPS2	Oligodendrocyte	2.00777214067807e-48	0.321515271689334	0.952	0.872	3.61680073421748e-44	6	0.08
RPS2	Oligodendrocyte	0	0.45152877750648	0.958	0.848	0	1	0.11
RPS2	Natural killer T (NKT) cell	2.00777214067807e-48	0.321515271689334	0.952	0.872	3.61680073421748e-44	6	0.08
RPS2	Natural killer T (NKT) cell	0	0.45152877750648	0.958	0.848	0	1	0.11
RPS21	Natural killer T (NKT) cell	0	0.379276421957682	0.991	0.943	0	1	0.048
RPS23	Natural killer T (NKT) cell	0	0.359666696961984	0.998	0.981	0	1	0.017
RPS23	Natural killer T (NKT) cell	6.10967381821873e-82	0.410225457538445	1	0.985	1.10059664161392e-77	9	0.015
RPS23	Oligodendrocyte	0	0.359666696961984	0.998	0.981	0	1	0.017
RPS23	Oligodendrocyte	6.10967381821873e-82	0.410225457538445	1	0.985	1.10059664161392e-77	9	0.015
RPS25	Natural killer T (NKT) cell	1.06934707187273e-183	0.326657716511048	0.997	0.988	1.92632181527154e-179	1	0.00900000000000001
RPS27	Natural killer T (NKT) cell	3.4689305986994e-160	0.446052716826604	0.994	0.994	6.24893158049709e-156	2	0
RPS27	Natural killer T (NKT) cell	1.13661847036459e-71	0.523350089348983	1	0.994	2.04750451251478e-67	10	0.00600000000000001
RPS27	Natural killer T (NKT) cell	1.21152593925049e-89	0.392410866217818	0.999	0.993	2.18244282696583e-85	7	0.00600000000000001
RPS28	Mid radical glial cell	6.6762716207156e-226	0.305987588927578	0.888	0.755	1.20266356975571e-221	1	0.133
RPS29	Mitotic fetal germ cell	8.99168199224761e-112	0.342068105435811	0.99	0.99	1.61976159408349e-107	2	0
RPS29	Mitotic fetal germ cell	4.29988683410336e-62	0.328366447662379	1	0.99	7.7458161429538e-58	9	0.01
RPS29	Mitotic fetal germ cell	4.85059523134015e-23	0.272945671697605	0.997	0.99	8.73786224973615e-19	10	0.00700000000000001
RPS29	Gonadal mitotic phase fetal germ cell	8.99168199224761e-112	0.342068105435811	0.99	0.99	1.61976159408349e-107	2	0
RPS29	Gonadal mitotic phase fetal germ cell	4.29988683410336e-62	0.328366447662379	1	0.99	7.7458161429538e-58	9	0.01
RPS29	Gonadal mitotic phase fetal germ cell	4.85059523134015e-23	0.272945671697605	0.997	0.99	8.73786224973615e-19	10	0.00700000000000001
RPS5	Natural killer T (NKT) cell	0	0.46641972230293	0.915	0.738	0	1	0.177
RPS5	Natural killer T (NKT) cell	1.86187782753997e-39	0.301774701126836	0.895	0.777	3.35398671853051e-35	6	0.118
RPS8	Natural killer T (NKT) cell	0	0.385573268927613	1	0.993	0	1	0.00700000000000001
RPS8	Leydig cell	0	0.385573268927613	1	0.993	0	1	0.00700000000000001
RPSA	Natural killer T (NKT) cell	1.09961803043443e-270	0.309750196582511	0.939	0.827	1.98085192002458e-266	1	0.112
RUNX3	Effector T(Teff) cell	1.01330789344627e-298	0.409956222479708	0.326	0.039	1.82537283925411e-294	7	0.287
RUNX3	Paneth cell	1.01330789344627e-298	0.409956222479708	0.326	0.039	1.82537283925411e-294	7	0.287
RUNX3	Natural killer T (NKT) cell	1.01330789344627e-298	0.409956222479708	0.326	0.039	1.82537283925411e-294	7	0.287
RUNX3	T cell	1.01330789344627e-298	0.409956222479708	0.326	0.039	1.82537283925411e-294	7	0.287
S100A10	AXL+SIGLEC6+ dendritic cell	0	0.571794416361279	0.54	0.133	0	0	0.407
S100A10	A2 astrocyte	0	0.571794416361279	0.54	0.133	0	0	0.407
S100A10	Memory CD8+ T cell	0	0.571794416361279	0.54	0.133	0	0	0.407
S100A10	Naive CD8+ T cell	0	0.571794416361279	0.54	0.133	0	0	0.407
S100A10	Monocyte	0	0.571794416361279	0.54	0.133	0	0	0.407
S100A12	Neutrophil	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	Monocyte	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	Monocyte	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	Neutrophil	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	CD1C+_B dendritic cell	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	Monocyte	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A12	Monocyte	0	0.57729567715831	0.266	0.011	0	0	0.255
S100A4	Memory CD4+ T cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Memory CD4+ T cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Effector memory CD4+ T cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Effector memory CD4+ T cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	CD1C-CD141- dendritic cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	CD1C-CD141- dendritic cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Mesenchymal cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Mesenchymal cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Central memory T cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Central memory T cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Natural killer T (NKT) cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Natural killer T (NKT) cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Cancer-associated fibroblast	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Cancer-associated fibroblast	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Memory T cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Memory T cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Fibrocartilage chondrocyte	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Fibrocartilage chondrocyte	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A4	Mesenchymal cell	7.30297048131225e-75	0.338312351016047	0.738	0.55	1.31555710250359e-70	3	0.188
S100A4	Mesenchymal cell	0	0.530439813017758	0.842	0.47	0	0	0.372
S100A6	Fibrocartilage chondrocyte	0	0.773169854652095	0.861	0.401	0	0	0.46
S100A6	Neutrophil	0	0.773169854652095	0.861	0.401	0	0	0.46
S100A8	CD1C+_B dendritic cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Basal cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Plasma cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Type 3 dendritic cell (DC3)	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte-derived dendritic cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Myeloid derived suppressor cell (MDSC)	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Neutrophil	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte derived dendritic cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Myeloid cell	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A8	Monocyte	0	2.61235130620997	0.92	0.151	0	0	0.769
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	CD14+ monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Macrophage	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Type 3 dendritic cell (DC3)	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte precursor	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte-derived dendritic cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Pelvic epithelial cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Enterocyte progenitor cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Granulosa cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	M2 macrophage	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Neutrophil	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Neutrophil	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Neutrophil	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	CD1C+_B dendritic cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Neutrophil	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte derived dendritic cell	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Monocyte	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Myeloid derived suppressor cell (MDSC)	0	2.83473552590574	0.936	0.176	0	0	0.76
S100A9	Neutrophil	0	2.83473552590574	0.936	0.176	0	0	0.76
SAMHD1	Cancer cell	2.3246811239006e-304	0.735216834009622	0.66	0.282	4.18768057659454e-300	3	0.378
SAMHD1	Cancer cell	1.0516749619017e-17	0.341820399637238	0.651	0.31	1.89448727636972e-13	12	0.341
SAMHD1	Macrophage	2.3246811239006e-304	0.735216834009622	0.66	0.282	4.18768057659454e-300	3	0.378
SAMHD1	Macrophage	1.0516749619017e-17	0.341820399637238	0.651	0.31	1.89448727636972e-13	12	0.341
SAMHD1	Macrophage	2.3246811239006e-304	0.735216834009622	0.66	0.282	4.18768057659454e-300	3	0.378
SAMHD1	Macrophage	1.0516749619017e-17	0.341820399637238	0.651	0.31	1.89448727636972e-13	12	0.341
SAMHD1	Macrophage	2.3246811239006e-304	0.735216834009622	0.66	0.282	4.18768057659454e-300	3	0.378
SAMHD1	Macrophage	1.0516749619017e-17	0.341820399637238	0.651	0.31	1.89448727636972e-13	12	0.341
SAT1	Monocyte	5.35600329015691e-68	0.393609651959392	0.589	0.388	9.64830432688865e-64	3	0.201
SAT1	Monocyte	4.88847834119186e-06	0.320936137467577	0.552	0.403	0.0880610488382302	11	0.149
SAT1	Monocyte	0	0.906581880712499	0.754	0.284	0	0	0.47
SAT1	CD1C-CD141- dendritic cell	5.35600329015691e-68	0.393609651959392	0.589	0.388	9.64830432688865e-64	3	0.201
SAT1	CD1C-CD141- dendritic cell	4.88847834119186e-06	0.320936137467577	0.552	0.403	0.0880610488382302	11	0.149
SAT1	CD1C-CD141- dendritic cell	0	0.906581880712499	0.754	0.284	0	0	0.47
SAT1	Neutrophil	5.35600329015691e-68	0.393609651959392	0.589	0.388	9.64830432688865e-64	3	0.201
SAT1	Neutrophil	4.88847834119186e-06	0.320936137467577	0.552	0.403	0.0880610488382302	11	0.149
SAT1	Neutrophil	0	0.906581880712499	0.754	0.284	0	0	0.47
SAT1	Sertoli cell	5.35600329015691e-68	0.393609651959392	0.589	0.388	9.64830432688865e-64	3	0.201
SAT1	Sertoli cell	4.88847834119186e-06	0.320936137467577	0.552	0.403	0.0880610488382302	11	0.149
SAT1	Sertoli cell	0	0.906581880712499	0.754	0.284	0	0	0.47
SEC11C	Enterocyte progenitor cell	3.37796888113815e-252	1.08151712471645	0.496	0.103	6.08507314248226e-248	8	0.393
SEC11C	Plasmacytoid dendritic cell	3.37796888113815e-252	1.08151712471645	0.496	0.103	6.08507314248226e-248	8	0.393
SEC11C	Natural killer T (NKT) cell	3.37796888113815e-252	1.08151712471645	0.496	0.103	6.08507314248226e-248	8	0.393
SEC62	Monocyte	1.31882923249462e-53	0.545816196645139	0.508	0.295	2.37573897941581e-49	8	0.213
SEC62	Natural killer T (NKT) cell	1.31882923249462e-53	0.545816196645139	0.508	0.295	2.37573897941581e-49	8	0.213
SEC62	B cell	1.31882923249462e-53	0.545816196645139	0.508	0.295	2.37573897941581e-49	8	0.213
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	B cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD4 T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Central memory CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Plasmacytoid dendritic cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive B cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Central memory CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Monocyte	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	B cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD4+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive T(Th0) cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Memory CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Central memory CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Macrophage	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SELL	Naive CD8+ T cell	1.87022180074351e-84	0.465224250580303	0.629	0.241	3.36901755185937e-80	9	0.388
SERBP1	Natural killer T (NKT) cell	1.55179309504632e-149	0.531385005992529	0.81	0.55	2.79540008141644e-145	5	0.26
SERPINB1	Basal cell	8.87184974758438e-08	0.295026110422889	0.716	0.561	0.00159817501352985	11	0.155
SERPINB1	Basal cell	3.4320243808718e-144	0.552168011414741	0.88	0.546	6.18244871970246e-140	6	0.334
SLAMF7	Plasma cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	Plasma cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	Paneth cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	CD141+CLEC9A+ dendritic cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	Plasma cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	Plasma cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLAMF7	Plasma cell	0	0.606920783881806	0.353	0.019	0	8	0.334
SLC25A37	Paneth cell	4.15087082928855e-57	0.56659045501435	0.42	0.232	7.47737871188038e-53	5	0.188
SLC25A37	Acinar cell	4.15087082928855e-57	0.56659045501435	0.42	0.232	7.47737871188038e-53	5	0.188
SLC25A37	Monocyte	4.15087082928855e-57	0.56659045501435	0.42	0.232	7.47737871188038e-53	5	0.188
SLC38A1	Plasmacytoid dendritic cell	6.69973859817147e-63	0.403999969583145	0.439	0.214	1.20689091107461e-58	7	0.225
SLC38A1	Plasmacytoid dendritic cell	1.8602468032428e-63	0.268837661087749	0.352	0.207	3.35104859136159e-59	2	0.145
SLC38A1	Natural killer T (NKT) cell	6.69973859817147e-63	0.403999969583145	0.439	0.214	1.20689091107461e-58	7	0.225
SLC38A1	Natural killer T (NKT) cell	1.8602468032428e-63	0.268837661087749	0.352	0.207	3.35104859136159e-59	2	0.145
SLC38A1	Conventional dendritic cell(cDC)	6.69973859817147e-63	0.403999969583145	0.439	0.214	1.20689091107461e-58	7	0.225
SLC38A1	Conventional dendritic cell(cDC)	1.8602468032428e-63	0.268837661087749	0.352	0.207	3.35104859136159e-59	2	0.145
SMAP2	Microglial cell	1.86385428011199e-12	0.29330846324168	0.421	0.277	3.35754710019373e-08	10	0.144
SMAP2	CD1C-CD141- dendritic cell	1.86385428011199e-12	0.29330846324168	0.421	0.277	3.35754710019373e-08	10	0.144
SMC2	Natural killer T (NKT) cell	3.78615062078781e-225	0.344726953016045	0.425	0.113	6.82037172828716e-221	4	0.312
SMC2	Embryonic stem cell	3.78615062078781e-225	0.344726953016045	0.425	0.113	6.82037172828716e-221	4	0.312
SMC4	Natural killer T (NKT) cell	7.31360659151736e-284	0.576475681852789	0.684	0.248	1.31747309139594e-279	4	0.436
SMCHD1	Natural killer T (NKT) cell	2.71890653743493e-13	0.35107589848685	0.45	0.308	4.89783823653529e-09	10	0.142
SMCHD1	B cell	2.71890653743493e-13	0.35107589848685	0.45	0.308	4.89783823653529e-09	10	0.142
SNHG8	Natural killer T (NKT) cell	2.55183256530548e-48	0.358347676541573	0.718	0.406	4.59687118314129e-44	9	0.312
SNHG8	B cell	2.55183256530548e-48	0.358347676541573	0.718	0.406	4.59687118314129e-44	9	0.312
SOD1	Natural killer T (NKT) cell	1.0140075204458e-147	0.443663933468156	0.677	0.341	1.82663314733107e-143	5	0.336
SOD1	Ciliated cell	1.0140075204458e-147	0.443663933468156	0.677	0.341	1.82663314733107e-143	5	0.336
SOX4	Secretory transient-amplifying cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Secretory transient-amplifying cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	AXL+SIGLEC6+ dendritic cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	AXL+SIGLEC6+ dendritic cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Neuron	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Neuron	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Progenitor cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Progenitor cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Tumor epithelial cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Tumor epithelial cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Cancer stem cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Cancer stem cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	B cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	B cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Mitotic fetal germ cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Mitotic fetal germ cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Neural progenitor cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Neural progenitor cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SOX4	Intermediate progenitor cell	5.98114747661218e-14	0.556384931373348	0.454	0.246	1.07744390643692e-09	11	0.208
SOX4	Intermediate progenitor cell	1.11683053192832e-206	0.320222066803053	0.402	0.195	2.01185852021567e-202	1	0.207
SPCS1	Plasmacytoid dendritic cell	8.6672612994149e-74	0.418804886028876	0.474	0.209	1.5613204504766e-69	8	0.265
SPINK2	Common lymphoid progenitor cell	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Common lymphoid progenitor cell	0	0.620362102724368	0.435	0.12	0	1	0.315
SPINK2	Lymphoid-primed multipotent progenitor cell(LMPP)	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Lymphoid-primed multipotent progenitor cell(LMPP)	0	0.620362102724368	0.435	0.12	0	1	0.315
SPINK2	Hematopoietic cell	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Hematopoietic cell	0	0.620362102724368	0.435	0.12	0	1	0.315
SPINK2	Progenitor cell	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Progenitor cell	0	0.620362102724368	0.435	0.12	0	1	0.315
SPINK2	Hematopoietic stem cell	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Hematopoietic stem cell	0	0.620362102724368	0.435	0.12	0	1	0.315
SPINK2	Hematopoietic stem cell	4.36963392018394e-173	0.641077648850158	0.72	0.189	7.87145854381936e-169	9	0.531
SPINK2	Hematopoietic stem cell	0	0.620362102724368	0.435	0.12	0	1	0.315
SRGN	Granulosa cell	0	1.61800110975655	0.987	0.738	0	0	0.249
SRGN	Granulosa cell	2.88452972685848e-20	0.672047413201136	0.938	0.8	5.19619184996287e-16	12	0.138
