Tag	GSM257871	GSM257872	GSM257873	GSM257874
LAG3	3.81504251694006	4.98752552126407	2.96440232904673	3.54603012698895
LAGE3	10.6740774836803	10.4774243642984	10.7540440137407	10.0727489515606
LAIR1	10.5294110317537	10.7183445000272	10.3875434867934	10.5390133708094
LAIR2	7.67771259549418	7.64054139947742	7.79105215827549	6.77433902993644
LALBA	5.58449354862402	2.40870642713957	3.96641200896098	4.04488367823976
LAMA1	5.29661892143882	5.67408772635756	4.78530467630358	6.19319218391175
LAMA2	5.87021427687216	5.79867527074737	6.147888707189	6.28379401259818
LAMA3	6.07055033397838	3.6075788797885	4.47896533553395	4.12326888749435
LAMA4	6.2800599169599	6.92201940377256	6.71181149391459	5.91986443015226
LAMA5	6.08188922638092	4.3998273366002	6.101465189534	4.81395558647652
LAMB1	5.52500393023092	3.60456953690769	4.92890087190456	6.00322442417317
LAMB2	6.04572690350749	5.88836091449151	6.17065818508637	4.06598582949858
LAMB3	3.3374171005748	6.07572300985504	6.61440360695368	3.73593369826521
LAMB4	5.46602342391226	2.81271589670444	3.65878273401283	6.30525373633965
LAMC1	8.82676455759174	8.96469608229739	8.7291414648916	8.91959334234627
LAMC2	6.41507751096927	6.30485232731566	6.18233873035479	5.41425056505732
LAMC3	2.936894185992	2.70688634765302	6.17245351192661	4.81454016972927
LAMP1	13.5828593864081	13.721633263063	13.630278502703	13.585361628704
LAMP2	10.6021699345178	10.5306014145168	10.49823091862	10.7367993365254
LAMP3	5.16524468890001	3.95832302589697	3.99111817511983	2.55169073003013
LAMP5	10.8852159033435	10.8193728069187	10.7555218813213	10.6415099034589
LAMTOR2	10.2963656299584	10.6849852520842	11.0114229565928	10.5160249992908
LAMTOR3	9.94867092488985	10.4221068266396	10.5902408364149	9.97835295816514
LAMTOR5	11.3281980636176	11.545524406512	11.3923549924729	11.4683185705576
LANCL1	9.31816994291403	9.72996905542919	9.26861919148408	9.98069655037505
LANCL2	9.98205237967938	9.20184701537579	9.98848587651354	9.44926009390639
LAP3	10.8227779396123	10.8298337073596	10.4934852234018	10.4472795681908
LAPTM4A	10.9157150874375	11.2585189247113	11.4358317087484	11.2915793858351
LAPTM4B	6.66780699122502	5.9400633614659	6.19097627878023	6.15855314052899
LAPTM5	13.489383875751	13.6235843264019	13.7059994935803	13.7806012795933
LARGE	5.28253988572332	6.14165145121849	5.50187857473181	4.84816721466679
LARP1	11.8049417041733	11.8405301111799	11.4294224342681	11.839865134216
LARP4	9.77532220678411	10.0511001567916	10.156007209524	9.82839198841204
LARP4B	9.75439817191125	9.48499604754627	9.58613046052447	9.52987754465575
LARP6	5.98088444445973	3.88224197330003	5.56151555030575	6.30296786187662
LARP7	9.42792457637221	9.68674212335551	9.92460469305762	9.72357903864095
LARS	10.2260508716597	10.4058860250496	10.1017262298616	10.1412641750856
LARS2	9.22889322781413	9.26082781908255	9.13520136805118	9.04627004218657
LAS1L	10.4548544649923	10.4290719220896	10.3087826930386	10.2794829032754
LASP1	11.0252710879805	11.031418631498	11.1165389068551	11.1231773046786
LAT	8.3916818099667	8.50607744569577	9.10996381998271	9.33438950083091
LAT2	11.646477708159	11.9731628029326	11.5865724237309	11.7996539863247
LATS1	5.2309330930394	5.53404292099352	2.63427495761533	6.2868035417156
LAX1	6.57474337063407	7.10580377191708	7.51550273533396	7.25346933353781
LBH	5.45260861234675	4.95589861659395	5.57240464739033	5.20421507251862
LBP	5.67574537511206	6.38677818892325	7.06072835143657	6.66923941125265
LBR	12.1798748877874	12.3545056056365	12.9380615297202	12.1750005609229
LBX1	3.33929846736883	1.98376159108528	2.39155602851456	3.6035492013894
LCAT	3.13440660496537	4.30922712920063	6.56381402915496	4.85968634681319
LCE2B	4.09383902067712	3.23683698723461	3.68847133056951	3.39745935694846
LCK	5.01416333748854	5.73162315302854	4.55612895043193	6.62736023992976
LCMT1	9.69909002841395	9.67335678177366	9.55461187322333	9.34919717514388
LCMT2	8.69885049138996	8.91897650227366	9.07180288420703	9.13830508290371
LCN1	6.48487605050419	5.08268556025146	4.52194272022638	6.71843012855003
LCN2	5.4614303334275	5.52097219082549	5.58819892046294	4.63179693571652
LCP1	13.227712200089	13.1052734258909	13.3323303178669	13.3213644320394
LCP2	9.4535978273068	9.48870980912288	9.41855892500967	9.01458962261401
LCT	6.451094042685	6.38319623614988	6.65117944657555	7.22839543787047
LDB1	8.33681894254764	8.47373415683703	8.1824340828414	8.5591705667136
LDB2	3.24920259594735	2.23801945964539	3.21547669835281	2.53941195860743
LDB3	5.6899756147129	6.01970858533514	6.23179718352995	5.92893402473259
LDHA	14.1607380805959	14.0176435834973	14.0032280087969	13.9559858434671
LDHAL6B	5.75631613133318	4.88089119013844	4.70419139180091	5.42539552076561
LDHB	14.0592345981859	13.9670010453541	14.0646585714065	14.0844762374539
LDHC	6.01231166497125	6.42921925220961	5.7597683696621	6.4225122266646
LDLR	9.58900876549526	9.69708919417952	9.71316824676482	9.6182129558926
LDLRAD4	7.185608898192	6.98837793947028	6.6698204830827	7.55982063433191
LDLRAP1	7.60230543343686	7.75855636218021	7.56917966127499	7.786341515531
LDOC1	6.15199881043779	4.81985719277378	6.58209831429871	6.55738098598742
LECT1	6.02829950568339	6.95736907508462	5.35994278507408	6.55429721363049
LECT2	2.56580674133128	2.4661781247224	2.10603669588735	2.91945831565729
LEF1	4.89656249012204	4.52844629655248	4.73007472172338	5.05487451818732
LEFTY1	6.61634005140149	5.34308086913482	5.86826203216928	5.5501495784051
LEMD3	8.85980186989025	9.03021467144626	8.80847193411699	8.65976047675228
LENEP	4.28499524748026	5.80466023503974	6.83728732233397	6.72790684416842
LEP	2.95771405565488	2.31121245463503	4.69970708697514	3.47144761637739
LEPROT	8.98781539996754	9.32180861675708	9.30830262097233	9.55720136955948
LEPROTL1	10.202062587597	10.2159818762194	10.2876431285254	10.4621239117433
LETM1	8.50975917219572	9.0948879016299	8.68696617639786	8.85393328867793
LETMD1	8.29612698135746	8.42340168886997	8.26544627293627	8.25990799923275
LFNG	5.25434838303253	4.54638209645348	5.43505847020553	7.09036652338411
LGALS1	13.8180228849595	13.4879153815268	13.891403996665	13.7096223526443
LGALS13	6.34799157219536	4.41967371652588	5.84118314284559	3.73857330300559
LGALS14	6.4778893777913	5.84172409672355	6.61601356895512	6.61704276740631
LGALS2	6.51204669643321	4.10944414302239	4.80739614132707	6.76254814256653
LGALS3	10.9395718685982	11.1049787049461	11.7424652353668	11.5305672778728
LGALS3BP	6.0198419967099	6.46240084071978	6.69706486141132	6.13015661339294
LGALS4	6.05496348871252	5.94746278136569	5.82619507905557	5.91366734365477
LGALS8	10.7576733531835	10.8999610665839	10.9515105737829	10.8874414969546
LGALS9	9.46960925957927	9.66850387811821	9.81642691067395	9.50752311846735
LGALSL	2.37542039158977	5.86734299535976	4.28880887265292	2.76522920211908
LGI1	2.79461549033886	2.26830562924423	2.5747724293504	1.87741445339004
LGI2	4.1295055870106	3.67987414774662	4.02231454330504	3.93156960344761
LGMN	2.46116181477618	2.86265768841332	2.85309343129739	4.79733469409407
LGR4	3.81598522720104	4.00424968516238	4.44133075617372	4.12622125684463
LGR5	5.43412444731579	5.49532101100927	6.52752704989846	6.03002923024155
LGSN	1.63278470093921	2.56269668713472	1.34082999015443	1.73871596368639
LHCGR	3.10432491690033	5.33575120664901	3.41329484379145	5.65401156085392
LHFP	5.51891275841658	6.69874633245145	5.7234329618114	6.89537533598471
LHFPL2	6.98647919996382	7.03669014229975	6.10261614312058	7.23846206381695
LHPP	6.13964139013069	6.44583758905703	6.30485050247418	6.4644624330553
LHX1	2.66251998656805	2.59113842454157	3.79756296534279	5.07691818505065
LHX2	7.46610501923389	7.55046206546855	8.13625804703783	8.20952159959158
LHX3	6.12137602964488	6.76858134217361	6.94192792470872	7.6855617697121
LHX5	3.67565788080494	3.01190706312833	3.66182939268376	4.46984691360554
LHX6	6.92323239218991	6.39590081401412	6.23672603291325	4.66077463054216
LIAS	9.42313692521678	9.21386972660264	8.83058809252931	9.17709059592292
LIF	3.66070048311523	3.64488302313453	4.31902535962798	6.41343837775182
LIFR	4.13989510260163	2.51338209721206	2.93891618621587	4.74613537498221
LIG1	9.34493720977053	9.1175755749284	9.44182372904093	9.3793826994823
LIG3	7.8473142200584	8.03985671052999	7.2797591373339	7.46104555034424
LIG4	7.19226322042281	7.23765931358139	7.73761916729263	7.01285914976543
LILRA1	6.76732374542585	6.18915839383039	6.32456761410816	6.83219380912591
LILRA2	9.95182817345344	9.90467676550867	9.82754754127165	9.89928138717394
LILRA4	4.46006102097734	5.905820199799	4.68577759788959	5.35914161186983
LILRA5	6.93431598229121	5.83789279712657	6.51479136395441	5.93760098447332
LILRA6	7.94952909686022	7.88633675119116	7.91373913857753	7.81996828802332
LILRB1	8.0146063589889	7.76758859375206	8.08327188345406	7.95370757284022
LILRB2	8.04869393150907	8.13571441567765	7.77904298460863	7.81954046050572
LILRB3	7.14144300943799	7.45032873708241	7.86239559678087	7.89051965248577
LILRB4	5.79314677647032	5.87249882226164	6.25963217424922	5.6365956213569
LILRB5	4.12564283688624	4.83435221632017	4.40714877417985	4.94233621005718
LIM2	6.37054966862114	6.84270233063406	4.42741174445727	5.66137622451935
LIMA1	8.53179861201049	8.8222712673636	8.30254296938251	7.93436906364041
LIMCH1	4.76741644787071	4.65378806179154	5.65597285529373	4.5478199565777
LIMD1	7.86021171585385	8.23018379575333	8.36759821631581	7.88883455582154
LIMD2	5.88354506303287	5.50249609730223	7.30078267331644	6.23706460818289
LIME1	4.74811232482833	5.67322001974505	4.71717739045447	4.96932550232648
LIMK1	7.31020377076176	6.41570797123148	6.6657196372454	6.82151889731431
LIMK2	7.73298141541113	7.54300087740243	8.10344518474157	8.09820056305425
LIMS2	8.0629096068913	7.56106641574884	7.58638946175666	7.36301333944674
LIN28A	5.70963803191998	3.34643785117284	5.12946437292226	5.30036903510219
LIN37	8.03991152917003	7.90171165388988	7.94161107197369	7.69179236412571
LIN7A	3.15411167362382	2.72525690547758	2.94448554526424	2.51118210329632
LIN7B	4.61186876683332	6.35135094262042	6.42242812814061	6.04020860996462
LIN7C	9.47042298074564	9.21989210712334	8.62512799574304	8.94028716584966
LINS	7.82757135764444	7.3091488965303	7.68732668871694	7.21887801570415
LIPA	9.90220626255241	9.72545487908643	9.80718584632553	10.1088903113017
LIPC	2.34533675866195	3.08490955889254	3.33489430392099	2.86756638504132
LIPE	5.08630822330885	4.98099408562818	4.73223120477508	3.99106373893302
LIPF	5.34370983274973	5.21752930767974	4.25136310818129	2.39229818671664
LIPG	5.30665961160332	2.83141720749662	2.99105829520136	6.53262554086865
LIPT1	9.78085140187056	9.19155771590466	9.56664774297473	9.56571711621728
LITAF	10.8071616910319	10.5759835209303	10.3403731076277	10.5839007524415
LLGL1	6.71929298036574	6.897542972507	6.33253787891772	6.2773748194536
LLGL2	7.43100443376264	6.90875287424014	7.40594132003335	7.48717278378737
LLPH	6.0621217119078	5.45449835740535	5.89549409536754	5.98936157224325
LMAN1	8.36815720409731	8.55785423903023	8.49518747614863	8.31838463556168
LMAN1L	5.32976226017312	3.82016874860883	4.11501659124533	4.25455625190949
LMAN2	9.75581393583229	9.53489423702331	9.79619052403941	9.57059385148208
LMAN2L	8.85993539310458	8.90295388541509	8.79206469812322	8.49931573874768
LMBR1L	7.30246528733241	7.26693642330279	6.86732816738682	7.05172011644733
LMBRD1	8.76938827410395	8.52643663948516	8.94252916679971	8.70533863511382
LMCD1	5.49362812182171	6.45097696403719	5.2601084805435	6.47769189689857
LMF1	6.9220075066795	7.12341789117667	7.41577556455698	7.55496482426314
LMF2	8.72102739403963	8.62289741564325	8.98404812429356	8.6476311077958
LMNA	10.3181021385976	10.2682495719945	11.7596843278251	11.8168116731895
LMNB1	6.74425529832769	7.63324955419743	7.2524572909387	7.19529837890182
LMNB2	9.71952743622617	9.23575338265632	9.31480526741538	9.65995844250527
LMO1	8.28174460844915	8.54197164947135	8.3009244909763	8.13157919578848
LMO2	10.8872206154684	11.1138593477104	10.5690771023114	11.0100315039559
LMO3	6.71076511487261	4.10364030755115	6.35271086278346	6.69038915771276
LMO4	7.06946587933455	7.05498952782832	7.02132425620594	7.1839925996456
LMO7	5.88984828305494	4.08203830626712	5.69353156187386	6.13162240716199
LMOD1	4.50493177755043	4.20297400403659	4.36152274353963	4.31645713381987
LMTK2	5.95353065558421	6.09840271319868	6.43540857294863	5.49332389529136
LMX1B	2.78717541454718	3.79760446532599	4.74120808705261	4.54577072611014
LNPEP	5.99496659337534	6.1495540699287	6.33199356906392	6.43278907905726
LONP1	11.448787410409	11.750614878552	11.5110162961496	11.5670148804005
LONRF1	4.80774130648367	5.41597156729406	6.43495342281318	5.46367476536846
LONRF3	7.5037700957917	6.96701870336123	7.41422857434074	7.59136525910317
LOR	3.80591150518794	4.37810233920631	4.0360812771161	4.29107305791762
LOX	4.71206746586056	4.27796243741014	5.44771142651469	5.59747754144141
LOXL1	2.16117825007981	3.14604093595012	2.23223709476952	2.89801868999004
LOXL2	5.87725590827234	6.55322071243955	5.85084941862185	3.65465321189014
LPA	4.69301295083319	5.09811632546681	3.81974992027679	4.52756458163785
LPAR1	7.07713616033198	6.54415459675356	6.72370872062794	6.27514490175155
LPAR2	7.56545247262111	6.71775866462006	6.86962468620432	6.63160925368526
LPAR3	6.08441086125838	6.04469137134803	5.91756780724304	4.83374525346765
LPAR4	4.84106737753033	4.81542684821399	5.27819295630125	4.91355485775857
LPAR6	4.9526504025801	4.05011855314168	4.69059029794023	3.99611753767891
LPCAT1	9.78063490511086	10.1590640088105	9.81852785571467	10.1726025216915
LPCAT3	6.98651333110845	7.59738218934868	7.72904966996007	6.96887411171748
LPCAT4	7.7878699188629	7.56017995776418	7.74496834824888	7.8306039367274
LPGAT1	9.96934334777736	9.89179585217803	9.57341807993253	10.1741891709405
LPHN1	7.49202941494875	7.79601364333103	7.95304402123402	7.77789308380488
LPHN3	4.95245471784293	3.62648586290551	5.53021123329988	4.55385196818113
LPIN1	9.4349325791672	8.97634072108063	8.98328151473115	9.22184808771816
LPIN2	7.94979753564023	8.17083141040405	7.73556279313925	8.17955085918808
LPL	6.60559507719537	6.25354497175766	3.10112897143605	5.15228078551342
LPO	3.91411480707612	3.27349798644678	4.25205984646517	4.06600305683938
LPP	8.81206496671047	8.3282440738103	8.25542519739922	8.02658430277181
LPPR2	7.87414529490558	7.23636824275806	8.02655663933915	7.29123517587171
LPPR3	6.15142860611542	6.88626967731547	5.74772842834915	6.01580083460644
LPPR4	4.8856963733394	4.50949316641015	4.39235177225177	2.25497492228883
LPXN	12.408977162788	12.7133091795983	12.8375983694455	12.9148765365334
LRBA	7.12634310861729	7.92624261555983	7.20594960414628	7.30135900668117
LRCH1	6.09288607933001	5.6839153680726	6.17679348681137	6.67181701876928
LRCH3	6.98023099304248	5.85856790336753	6.64808861341453	6.84795933588239
LRCH4	9.78363671807574	9.76528444092895	9.78338134832364	9.60818642866362
LRFN3	7.55279972177742	7.34732017592443	5.99961898803307	5.69960437787542
LRFN4	8.24871034273362	7.911248160608	7.49106741513034	7.71849177793965
LRIF1	9.37150441204334	9.35732326654042	9.08426362109076	9.6776896952793
LRIG1	3.01686176110633	2.20964675178613	2.30351482949681	2.7652737646852
LRIG2	7.76716481308912	7.89896409383334	8.0764468611999	8.02999942496742
LRIT1	4.06818925877897	2.24661482325044	5.59646112131649	2.60503200948181
LRMP	8.41380138046403	7.22802980155757	7.44540392778468	7.11556391523799
LRP1	4.86562688169994	5.08136945602261	4.21785884988059	4.58900239643808
LRP10	7.96617664435471	8.05820283341598	8.27529112463515	8.36977181131996
LRP12	5.56091667315274	5.02187499302044	4.25317241519025	4.77367463574939
LRP1B	5.05189844146267	2.65631330485	2.41176789620019	1.8734510029827
LRP2	5.83094232725147	5.47004547119651	5.53781477243651	3.58538322542205
LRP2BP	5.94269043303178	5.46597120048445	2.32062042071443	3.62984617896092
LRP3	8.21394504025911	8.66357589319565	8.50422709317931	8.32192809488736
LRP4	5.04653907938232	5.88358416198262	5.31997552912412	5.7352567923148
LRP5	7.28081715829288	8.01520316277295	7.49649430685371	7.14740846543931
LRP5L	4.8833275557824	5.18887958065536	3.32849757487827	3.25138886319358
LRP6	4.63192495286217	4.32174774673526	6.47484971227515	5.12698111341729
LRP8	10.4308393093598	10.4289463447695	10.3034725446407	10.5816807725444
LRPAP1	11.6685747892107	11.5709087708713	11.7739757272759	11.7504641442198
LRPPRC	12.3533811892563	12.3158854434459	12.2856073952731	12.2817909653099
LRRC1	6.88285088028705	7.13523728732435	7.51925095858091	7.38963564099109
LRRC14	7.92337502968346	7.89954423451683	8.38007138739965	8.20337737051884
LRRC15	6.2834532647168	3.98193482978074	7.24326920772571	4.46677066464546
LRRC16A	6.34678496092967	6.24115565607778	6.94011975639363	6.93411543512241
LRRC17	3.42771611375386	6.31220227820596	2.74930470536252	5.48194147464624
LRRC19	4.1641667901296	4.4873641472858	4.06326995240453	2.23296461161743
LRRC2	4.21323061704012	3.80902336119405	1.55833131698136	5.85680646187454
LRRC20	7.40873733211533	6.55861050893763	7.6000318224388	6.9015306571255
LRRC23	5.36658799539426	6.45339905079237	6.56933614460715	6.84204857171561
LRRC3	6.00558637621307	4.21882765559708	4.11298364033271	5.6862679964285
LRRC31	3.09278081572114	2.25659706684572	2.74290303391179	4.95499655145998
LRRC32	6.62889896543474	3.51446316313872	4.34483559685714	3.79159530659183
LRRC36	5.21086417722225	6.10600485957781	3.40671896832075	2.77200597410263
LRRC37A3	3.71747354052035	5.8163565064263	6.1208226141746	5.41102619493015
LRRC40	10.4930147994894	10.3220633412079	9.95863970949398	10.2207048017847
LRRC41	9.75101006269035	9.91750783859967	9.97831005209841	9.77801140161258
LRRC42	8.80112631410993	8.23775490251123	8.6012025108856	8.16850164192183
LRRC47	11.0249595603057	11.5612020110677	11.4198759304222	11.6147190449471
LRRC48	7.32621374089177	7.37732333822188	6.75175827168303	7.47258524756432
LRRC49	6.00394622986415	6.51368970250707	5.75206614657404	6.45881670279043
LRRC59	12.5144379138293	12.3961605596517	12.8122655655813	12.54805846496
LRRC6	6.24985867240544	5.53635446660553	3.47910118892083	5.06819355906062
LRRC61	4.75168865607871	6.25179860903888	6.83765316040511	6.07362960333048
LRRC75B	3.46207850177192	4.27807398340842	3.79025073883523	3.6631168673661
LRRC8B	7.36261015369037	6.911811402066	7.33102440417264	7.72070940327251
LRRC8D	10.4594726037097	10.0248764748967	10.3395494101049	10.1999054144935
LRRC8E	5.53539358722044	4.32169724521235	5.602127240441	5.32206875079699
LRRFIP1	11.9347597412597	12.0872970809192	12.1252939943713	12.0147144434009
LRRFIP2	7.49235795124953	7.4039238084732	8.30596596241095	8.22834252256036
LRRK1	5.21057199528874	6.58249127296558	5.58159529147704	4.83952127206969
LRRN2	4.86579512140335	4.77902327974273	3.9245369997301	5.19629228571223
LRRN3	5.76713037544164	6.36892371325425	6.54166041496299	6.89379903074292
LRRTM2	3.8819973599921	4.95922765181101	4.07840489186757	5.8384904542251
LRRTM4	4.64524627787927	4.14962519646215	4.70318377624169	1.58969638332949
LRTM1	6.02497119188111	6.13000624415008	7.07028198051675	6.40810381763012
LSAMP	2.24599148501408	2.58612820813591	4.19169687068129	3.53475886934436
LSG1	9.65329652860107	9.32755938038477	9.28642607646718	9.41682285633835
LSM1	11.4565494994678	11.2770548761487	11.1663890746118	11.3513036755928
LSM12	10.5688016764238	10.4859701507151	10.3674147512468	10.5798156081464
LSM14A	10.7737408911656	10.7736502424418	11.0656248155529	10.8061951474993
LSM14B	7.13846636526503	6.0482492661216	7.17812700765958	6.62643329581488
LSM2	11.3625246813655	10.7645316052956	10.4493137512398	10.6395306434584
LSM3	12.1423304662268	11.9681483665115	12.0449780467485	12.0302774456204
LSM4	11.7506651198299	11.7165494129213	11.8245292083888	11.6949280613506
LSM5	12.0154568690282	12.5153203911273	12.1874572401035	12.1458048061284
LSM6	10.0759470469734	10.099926350556	10.3634229834687	9.95533896089067
LSM7	12.7604434390667	12.6478721076125	12.8423306987397	12.9683445985223
LSM8	9.8394132471709	10.0025196969247	10.0822954328696	10.701999482287
LSP1	7.74484056333487	7.52345218160591	7.58321819014675	7.39083102493611
LSR	3.29038753976388	3.62043392242975	3.29442519073076	5.62366497808612
LSS	9.59971575955832	9.86785323190105	9.76936182447445	9.73471300682994
LST1	12.1544510609941	12.0103252891289	12.4089930793422	12.1918056685239
LTA	3.85383600403792	4.63607353629419	3.39020542087779	4.33184134041933
LTB	6.97988815540847	6.09169983413681	6.06157316932861	5.43785691614196
LTB4R	8.14129483397754	8.27543547027005	8.09679420410587	8.05040918612337
LTB4R2	3.1408130052558	3.04441860124839	3.9551453845591	3.49342958125291
LTBP1	8.1479578813871	7.4781548013238	7.9507308469294	7.20960932423035
LTBP2	7.55544040430007	6.65694249591114	7.03228822262152	7.45009774616165
LTBP3	2.23463007213037	5.49047707104771	5.52145282582243	6.09140364932835
LTBP4	6.74679645043856	6.34958289693632	6.88327867323573	6.81941272620656
LTBR	9.24333586096313	9.15307823315634	8.59722573866904	9.05716592926388
LTC4S	4.3264294871223	5.55697193353796	7.00925758334744	6.53728053411488
LTF	3.07575851590922	3.22667960849977	3.10801252285001	2.68558363429595
LTK	6.30108276132236	5.7776879766157	6.32574977721487	6.51177636910738
LTN1	8.63971331906126	8.61088088960187	7.95490584876065	8.8180548503737
LUC7L	8.78857152753498	8.54067826996386	8.4496810440097	8.21251583986316
LUC7L3	10.1741142503928	10.5039747690419	10.3135746479145	10.2787165992343
LUM	4.47015287620856	1.21594568011553	0.668294343839727	1.48718275461326
LUZP1	8.60844334892154	8.13680659931727	8.60201585864094	8.39361354842364
LUZP2	3.81223122503339	4.63751751015526	3.60359667486021	4.19980581248936
LUZP4	3.52393826220379	6.38804312442791	6.97983100788118	6.05842040745773
LXN	3.1606765999179	2.03269684586421	2.52711288487773	2.34518912568096
LY6D	4.22792586695535	2.74202993211484	4.27068591102174	4.27192611004163
LY6E	9.57881043429589	9.82323506656536	9.73588767872337	9.91644977279804
LY6G5C	6.19829180068343	6.0210265931579	5.82785712345513	6.54471411217539
LY6G6C	5.96466893890936	6.66965043750259	7.32421655727798	6.57528358542857
LY6G6E	5.47089798171054	3.15461885151425	2.55990045773705	4.68501504739415
LY6H	6.18593986723451	2.61119835304335	5.20841971384232	4.95267835537595
LY75	7.10106171841281	7.11098956713661	6.44257697158817	7.42878726447081
LY86	10.8220130828811	10.1188762018837	10.3820295353623	10.4158473789955
LY9	6.16018808958571	3.56492684931152	6.21935247655767	5.03419810420697
LY96	7.5056210341547	7.75929567467709	8.08530248601632	7.9620688929724
LYL1	11.5622853609345	11.2657732537564	10.7954065666271	10.8981781146197
LYN	10.6239272020599	10.6586934909121	10.63663368267	10.5476946636511
LYPD1	4.95374481581399	3.33070610379084	2.55881864322316	3.30558536190041
LYPD3	2.88204237195447	4.17884209617837	3.91907306856591	3.28686636600095
LYPLA1	11.4106315446273	11.6249096608902	11.382024129773	11.2109513333735
LYPLA2	9.61851398082881	9.7097799991431	9.60392115870677	9.69278111880905
LYRM1	9.50990759160558	9.26746088983949	9.12999903427209	9.41899103529818
LYRM2	8.77147296259792	8.75087778852724	8.78143840383536	8.47134193366419
LYRM4	10.0465920077722	10.2115111495859	10.1728525035054	10.2405170748066
LYRM9	7.45653512573106	5.85830183472565	7.16614299275806	7.23974171768067
LYST	10.2849281786777	10.2761360398648	9.61701006489376	10.0723068159942
LYVE1	5.61500424163503	6.04460613623179	5.55977322753736	4.35615789897524
LYZ	12.0638601743398	12.0410259515474	12.082322047913	12.0034300687718
LYZL6	7.06007981799601	3.73020518004041	4.50855542157028	4.75763668829481
LZTFL1	8.95738939082935	9.08377182570536	9.21872063453237	8.81560424661313
LZTR1	7.04360698009683	7.46590102227635	7.85773223315767	8.04628368625403
LZTS1	6.31484694958331	6.29453253044675	6.57992381587816	6.70680679859753
LZTS3	5.95621699459365	7.68285416857223	3.98806658107217	6.61323253378502
M6PR	11.5429399567214	11.2445779042397	11.2442448941055	11.2860089942061
MAB21L2	2.30871035116808	3.25697741772893	5.08792527818561	3.7077235563764
MACF1	9.98953642056108	9.87176511852979	9.59313711140165	9.58687730880137
MACROD1	8.97658989838184	9.09882692582931	9.40456682413567	9.37245591210442
MAD1L1	10.9520568601906	10.8589212387773	10.8976564112511	10.5700833843029
MAD2L1	10.5484655245476	10.4689396297554	10.9964381800525	10.4434305304913
MAD2L1BP	10.0019710875099	9.39355348886113	9.82087939315727	10.0142297435848
MADCAM1	6.81048166431633	6.32493838137938	7.52643663948516	6.94461251091916
MADD	8.12324715650483	8.32149522144083	8.32620025568105	8.30384009833456
MAF	4.44478631480994	3.45166347007109	5.55865948441216	3.86592870954599
MAFB	8.29676023141658	7.85604574013987	10.5645496537154	10.5436505379836
MAFF	7.61929561810502	7.34347888926864	7.96853432409597	8.02662856316077
MAFG	7.89605382939032	7.55636043666836	7.87901953888606	8.27686882997646
MAFK	5.08865469382169	4.89616526565315	6.02850948067153	6.28060747193272
MAG	6.35556957659537	6.2175060430328	5.9367839676813	6.73552217729654
MAGEA1	5.12835114725396	3.17702320338255	5.28580167910471	6.2414073863934
MAGEA10	3.3402802536873	3.70966559946405	3.17552779465588	3.1260973292319
MAGEA11	2.20498892735924	2.12089931737994	2.18503873993858	3.2941340099175
MAGEA12	3.00570358650811	5.23896260092693	3.04806351234948	6.07588769923875
MAGEA4	2.83963111533428	5.33613339691992	2.53745263015015	4.9366238064105
MAGEA6	4.13082381656511	2.47362847915753	2.80111518829991	2.64639770972469
MAGEA8	4.91814290226305	2.47292701172939	3.59762651647091	6.52781164121939
MAGEB1	5.17742352470578	5.44476312847698	5.63546710038794	3.81457093070825
MAGEB2	6.26108131337553	2.42685244933607	5.54221470634636	5.62967135557318
MAGEB3	2.81908567485663	3.56011574482485	5.18493880026361	5.93125519577907
MAGEB4	5.01974193933545	4.77338452645776	4.24446088372381	4.29078562221936
MAGEC1	5.36955372672159	6.08097737415892	5.15746416536319	5.90301416070289
MAGEC2	6.19002810286213	5.20389022714666	4.15555496084056	5.65535755358152
MAGEC3	3.07076712712103	3.69582682485335	2.33238713997373	3.83855852603551
MAGED1	9.63950170262658	9.77777968679972	9.50703345742995	9.66721978450571
MAGED2	9.29883699195704	8.98896865391035	9.02675857020111	8.97282761319103
MAGEF1	7.08312825098645	6.90668619933265	5.33087744988529	7.09511214811586
MAGEH1	7.17201739492343	7.46323008251262	6.71284336132586	7.596025719476
MAGEL2	2.41289260180728	3.215430102435	4.85106437951597	5.41338421567081
MAGI1	7.22851088271983	6.67410750511472	6.68994207900347	7.77730792533386
MAGI2	4.22139764937424	2.93340645439214	2.7972599792947	4.93999756459722
MAGIX	5.53456279708132	4.9169590544999	2.58020338406584	4.78021559627311
MAGOHB	7.78739328302883	8.12916965788116	7.81513348459021	7.1311881769025
MAGT1	8.04490225197975	8.21360488284847	7.7900226112658	8.43644921009887
MAK	3.10906797860024	4.83398301100712	3.53745760012776	5.28490643846566
MAK16	10.7062887938378	10.6778957841284	10.5443752603095	10.4523442128473
MAL	3.89110806002993	5.81890423158761	4.8491035500812	5.90455153449081
MALL	3.3063001588323	4.17129491112704	4.91351656268639	4.24293780020056
MALT1	9.34966162105162	9.1643538713639	9.19918891193865	9.27584514695013
MAML1	9.34284804753413	9.21805460107754	9.29428530627343	9.49176693280288
MAML3	6.22639292461283	6.57694835324754	7.12345927835744	6.70430484287439
MAMLD1	6.36217178046505	6.9577405177832	6.67639436074643	7.26949139872713
MAN1A1	4.79515392147933	4.90187091226116	5.02190607673362	4.65858282179994
MAN1A2	9.61895806146908	10.0121216727122	9.54199487323512	9.8342735152347
MAN1B1	7.79893831317086	7.55332210059251	7.38544829420802	7.58579631778964
